E1,px1,py1,pz1,pt1,eta1,phi1,E2,px2,py2,pz2,pt2,eta2,phi2,M,Class
33.7434,-0.590699,-33.5336,3.70939,33.5388,0.110376,-1.58841,34.0225,0.606772,33.8119,-3.72864,33.8174,-0.110036,1.55285,67.7654,0
27.4975,14.4553,-23.3689,1.02027,27.4783,0.0371216,-1.01683,27.4411,-14.4307,23.3164,-1.0499100000000001,27.4208,-0.0382795,2.125,54.9385,0
27.9238,14.9711,23.4834,2.03055,27.8497,0.0728467,1.00325,27.3387,-14.6601,-22.99,-1.98262,27.2665,-0.072649,-2.13846,55.2594,0
33.049,-8.93638,30.0218,-10.5384,31.3236,-0.330393,1.86011,32.2716,8.787239999999999,-29.4911,9.72124,30.7724,0.31087600000000004,-1.28121,65.3132,0
34.949,27.1597,-19.5093,-10.1568,33.4404,-0.299241,-0.622915,36.8156,-28.6889,20.5568,10.4759,35.2935,0.292629,2.51985,71.7399,0
39.3467,-16.6042,-34.119,-10.4087,37.9448,-0.270982,-2.02371,39.7456,16.7708,34.4667,10.5113,38.3303,0.270903,1.11794,79.0912,0
33.1974,-10.0157,-30.3394,9.0145,31.9499,0.27853,-1.88965,32.3084,9.74733,29.5239,-8.783660000000001,31.0913,-0.278883,1.25191,65.4997,0
23.1262,-12.9781,-16.8895,-9.006960000000003,21.2999,-0.411179,-2.22598,22.9468,12.8784,16.7597,8.93343,21.1362,0.410991,0.9156120000000001,46.0727,0
38.0517,2.81485,-37.7319,-4.03685,37.8368,-0.10649000000000004,-1.49633,38.1364,-2.84741,37.8211,3.9792699999999996,37.9281,0.104725,1.6459400000000002,76.188,0
32.5458,3.29714,-31.7625,6.28421,31.9332,0.195544,-1.46736,32.3475,-3.2766599999999997,31.5694,-6.2439300000000015,31.739,-0.19548,1.67422,64.8931,0
32.7064,-14.6782,-29.215,0.8546600000000001,32.695,0.0261374,-2.03638,33.2003,14.8793,29.6664,-0.874027,33.1886,-0.026332099999999997,1.10591,65.9049,0
21.3093,-12.4221,-17.2808,1.06921,21.2822,0.0502184,-2.19405,21.5382,12.5596,17.4604,-1.12824,21.5083,-0.0524318,0.9472209999999999,42.8469,0
24.6378,-0.0187972,-24.621,-0.9020819999999999,24.621,-0.0366305,-1.57156,24.7252,0.0201875,24.7088,0.8927950000000001,24.7088,0.036124800000000006,1.56998,49.3629,0
41.574,11.0242,-34.9349,19.6572,36.633,0.513704,-1.26512,41.8021,-11.0865,35.1572,-19.7094,36.8638,-0.511991,1.87627,83.3757,0
27.7004,-23.5272,3.3500199999999998,14.2321,23.7645,0.567867,3.00015,25.6614,24.5947,-4.13374,-6.04244,24.9397,-0.239973,-0.166518,52.713,0
35.7009,-28.1499,-17.1486,-13.7132,32.9619,-0.404879,-2.59444,36.6437,28.9061,17.5976,14.0539,33.8413,0.40419099999999997,0.546854,72.3384,0
34.3831,-23.0833,-25.4578,-1.1189,34.3648,-0.0325538,-2.3073200000000003,37.1246,24.9145,27.4963,1.20222,37.105,0.032395,0.8346180000000001,71.4551,0
32.3781,-5.78407,-26.6302,-17.4845,27.2511,-0.604173,-1.78467,32.4299,5.7798,26.6923,17.4873,27.3109,0.6030760000000001,1.35755,64.808,0
34.3782,23.7703,-22.1615,-11.2113,32.4986,-0.338477,-0.750388,35.0272,-24.2784,22.6683,11.1174,33.2159,0.32874699999999996,2.3904799999999997,69.4016,0
27.6288,-2.61775,-22.7872,-15.4022,22.9371,-0.629161,-1.68517,28.7418,2.7260299999999997,23.664,16.0831,23.8205,0.632213,1.4561,56.3596,0
34.8834,16.6729,-30.4484,-3.4274,34.7145,-0.0985716,-1.06981,35.3566,-16.9017,30.8636,3.4431300000000005,35.1884,0.0976928,2.0718099999999997,70.2385,0
38.9984,-4.2662900000000015,-26.75800000000001,28.0476,27.0959,0.905993,-1.72891,39.5595,4.35364,27.2141,-28.3792,27.5601,-0.9022319999999999,1.41216,78.5557,0
39.8435,-7.4984600000000015,-38.7327,5.57188,39.4519,0.140767,-1.76203,40.3679,7.5979899999999985,39.2431,-5.63926,39.9719,-0.14061700000000002,1.37955,80.2097,0
27.184,-3.21957,-24.3267,11.6964,24.5388,0.460229,-1.70238,25.9212,3.0503400000000003,23.2546,-11.037,23.4538,-0.45474899999999996,1.4403700000000002,53.09,0
26.8197,-3.9448,23.3475,-12.5945,23.6784,-0.509558,1.7381799999999998,27.5242,4.06883,-23.9905,12.8636,24.3331,0.506685,-1.40279,54.3393,0
21.4174,1.43555,20.8673,-4.60307,20.9166,-0.218329,1.50211,21.1216,-1.4146,-20.5744,4.56082,20.623,0.219388,-1.6394400000000002,42.5379,0
32.5681,7.182360000000001,-31.5955,3.2871699999999997,32.4016,0.10127799999999999,-1.34727,32.098,-7.0579300000000025,31.1372,-3.3061,31.9271,-0.103368,1.7937,64.6643,0
21.7412,-5.55935,20.5217,4.54101,21.2614,0.211988,1.83535,21.7821,5.5753,-20.5574,-4.55622,21.3,-0.212308,-1.30596,43.5233,0
28.3987,-18.8439,-16.2381,-13.7006,24.8751,-0.526161,-2.43034,27.8611,18.4188,15.9095,13.5596,24.3385,0.5317149999999999,0.712429,56.257,0
25.925,-9.762260000000001,-23.5106,4.90396,25.4568,0.191466,-1.9643599999999999,26.8822,10.1364,24.3722,-5.08847,26.396,-0.1916,1.17666,52.7986,0
82.3576,-20.0714,3.94791,-79.7766,20.456,-2.07015,2.94738,21.5632,19.9131,-4.62271,-6.85992,20.4427,-0.32957,-0.228104,57.386,0
21.1791,-15.5507,-13.9283,3.5665400000000003,20.8764,0.170021,-2.4111700000000003,21.5511,15.8303,14.1635,-3.6381,21.2416,-0.17044600000000001,0.729881,42.7286,0
38.165,-20.5783,-28.8176,-14.2349,35.4107,-0.391886,-2.19092,37.1042,19.9931,28.0707,13.7486,34.4628,0.38905,0.951902,75.2616,0
24.3146,-5.40763,-23.3345,4.17734,23.9529,0.17352599999999999,-1.7985200000000001,24.9923,5.55462,23.9861,-4.29164,24.6209,-0.173438,1.34323,49.3023,0
20.526999999999997,-6.09071,-19.5938,0.576554,20.5186,0.0280954,-1.87218,20.3965,6.07828,19.4611,-0.572814,20.3882,-0.028091700000000004,1.26807,40.9233,0
28.3911,-4.7588,-25.3508,-11.8633,25.7936,-0.445089,-1.75635,28.0967,4.75901,25.3152,11.2209,25.7586,0.422897,1.38497,56.4842,0
23.9661,10.3785,-21.5986,-0.384422,23.9628,-0.016041800000000002,-1.12286,23.5749,-10.224,21.2422,0.0304633,23.5746,0.00129221,2.01938,47.538000000000004,0
38.6878,4.32828,33.7603,18.3914,34.0367,0.517,1.44329,37.931999999999995,-4.24412,-33.1335,-17.9716,33.4042,-0.514944,-1.69819,76.616,0
40.8364,6.904739999999999,-32.0244,-24.3796,32.7603,-0.688487,-1.3584399999999999,41.2753,-6.96665,32.3809,24.6289,33.1218,0.688009,1.7827099999999998,82.1105,0
28.5689,-18.2391,-21.9478,-1.34246,28.5371,-0.047025199999999996,-2.26417,28.6791,18.313,22.0286,1.36266,28.6465,0.047550300000000004,0.877243,57.2479,0
28.7654,0.952874,-25.2007,-13.8366,25.2187,-0.524308,-1.5330000000000001,28.6639,-0.947166,25.1163,13.7799,25.1341,0.52395,1.60849,57.4292,0
36.6442,14.2485,33.0925,-6.68242,36.0296,-0.184423,1.16422,37.204,-14.4705,-33.5912,6.8091399999999975,36.5754,0.185108,-1.97755,73.846,0
37.7117,-2.2995200000000002,-36.9643,7.1074800000000025,37.0357,0.19075,-1.63293,37.2848,2.2619700000000003,36.5479,-7.019839999999999,36.6178,-0.19055,1.50898,74.9953,0
21.7718,2.7850099999999998,-21.2923,3.5894699999999995,21.4736,0.166388,-1.44074,21.5614,-2.76018,21.0865,-3.55283,21.2664,-0.166296,1.70095,43.3327,0
25.7778,8.12143,21.4071,-11.8432,22.8958,-0.4966,1.2081899999999999,24.7268,-7.817310000000001,-20.5426,11.3269,21.9797,0.494884,-1.93442,50.4936,0
36.4848,-1.6537,36.0321,-5.48458,36.07,-0.151474,1.61666,35.7672,1.57631,-35.2948,5.57465,35.33,0.157141,-1.52616,72.2481,0
39.299,21.5852,-31.4174,-9.56165,38.1179,-0.24828499999999998,-0.968817,39.7925,-21.8561,31.808000000000003,9.69515,38.5932,0.248644,2.17283,79.09,0
28.2625,-19.8872,-15.8461,-12.3351,25.4284,-0.467837,-2.46881,28.1861,19.8415,15.8094,12.2811,25.3697,0.46693199999999996,0.6727770000000001,56.4485,0
40.1476,-24.9514,-20.1833,-24.1222,32.0926,-0.6944600000000001,-2.46145,38.8135,24.1379,19.5183,23.2997,31.0419,0.6936180000000001,0.679972,78.9498,0
35.741,-27.4315,-20.2936,10.6345,34.1221,0.306824,-2.50466,33.6168,24.9933,21.6505,6.0554,33.0667,0.182118,0.713853,67.2619,0
32.7579,0.5941890000000001,-25.993000000000002,19.9269,25.9998,0.706234,-1.5479399999999999,31.6227,-0.575588,24.9418,-19.4309,24.9485,-0.716062,1.5938700000000001,64.3701,0
38.6938,30.455,-22.0045,9.246319999999999,37.5727,0.243673,-0.625684,38.0714,-30.0222,21.6647,-8.872639999999997,37.0229,-0.237416,2.5165,76.7623,0
22.5545,-7.40613,-21.2571,1.40686,22.5103,0.0624578,-1.90605,23.0637,7.5803600000000015,21.7327,-1.46735,23.0168,-0.06370840000000001,1.23519,45.6154,0
153.803,-30.9225,4.1797900000000014,-150.605,31.2037,-2.27783,3.0072400000000004,27.6204,25.0888,6.24106,-9.7197,25.8534,-0.367618,0.24381,84.0714,0
34.6038,4.35251,-31.7858,-12.9663,32.0825,-0.393891,-1.43471,33.9271,-4.2325300000000015,31.1503,12.7585,31.4365,0.395461,1.7058400000000002,68.5275,0
26.9585,-0.191575,-25.979,7.19723,25.9797,0.273606,-1.57817,26.9499,0.20182999999999998,25.9631,-7.222460000000001,25.9639,-0.27470500000000003,1.56302,53.9083,0
31.8687,28.7447,-11.1141,-8.11309,30.8186,-0.260304,-0.368944,30.9843,-27.9565,10.79,7.87597,29.9664,0.259891,2.77325,62.8469,0
34.3303,-3.12672,-33.1691,-8.28218,33.3161,-0.246102,-1.66478,33.9635,3.05326,32.8215,8.18133,32.9632,0.245716,1.47804,68.2927,0
32.3278,7.08022,-26.0574,17.7752,27.0022,0.618159,-1.30549,32.1299,-7.0432,25.8787,-17.6919,26.8201,-0.6192989999999999,1.8365200000000002,64.4573,0
26.9783,-0.699347,23.7522,-12.7735,23.7625,-0.514542,1.6002299999999998,26.8027,0.702385,-23.6033,12.6792,23.6138,0.514007,-1.54105,53.7807,0
32.4698,1.31905,-31.7725,6.56089,31.7999,0.204882,-1.5293,32.0088,-1.30803,31.3271,-6.43808,31.3544,-0.20391600000000001,1.61253,64.4769,0
31.8034,-9.46499,-28.0473,-11.6281,29.6013,-0.383364,-1.8962599999999998,32.2674,9.6166,28.4571,11.785,30.038,0.38291,1.24491,64.0691,0
38.2397,-1.63123,-38.1258,-2.45581,38.1606,-0.0643102,-1.61356,38.2012,1.63119,38.0848,2.49079,38.1197,0.0652948,1.52799,76.4409,0
24.1267,-13.9393,-19.0873,4.84318,23.6353,0.203505,-2.2015700000000002,23.9507,13.8363,18.9522,-4.795059999999999,23.4655,-0.202949,0.940177,48.077,0
35.0179,-18.1206,-28.5031,9.244069999999999,33.7755,0.270385,-2.13708,34.5136,17.8666,28.107,-9.05307,33.3049,-0.268583,1.00457,69.5296,0
23.2454,-8.6773,-18.9184,10.3507,20.8135,0.4788,-2.00084,23.0361,8.5823,18.837,-10.1076,20.7,-0.47071199999999996,1.14329,46.2807,0
21.5136,3.2068,-20.3553,6.18086,20.6063,0.295625,-1.41454,21.8194,-3.2665599999999997,20.6472,-6.25279,20.904,-0.29483000000000004,1.7277,43.3319,0
29.4434,-2.9135,-28.8798,4.93675,29.0264,0.169268,-1.67134,30.6219,3.0337099999999997,30.0323,-5.15235,30.1851,-0.169874,1.47012,60.0537,0
25.6049,19.9347,-16.0376,-1.00156,25.5851,-0.0391361,-0.677483,25.7075,-20.0327,16.0763,1.05359,25.6857,0.0410069,2.46533,51.3122,0
30.4245,9.72198,-28.653000000000002,3.18214,30.2574,0.104976,-1.24368,29.8471,-9.535160000000001,28.1061,-3.15695,29.6795,-0.106169,1.8978700000000002,60.2688,0
82.4654,-35.857,-12.0876,-73.2714,37.8396,-1.4148100000000001,-2.81645,46.1245,33.3435,19.3617,-25.3138,38.5573,-0.616687,0.526088,82.2015,0
34.8736,-21.5306,-27.2555,-3.11835,34.7337,-0.0896587,-2.23938,34.8278,21.5159,27.2116,3.09088,34.6902,0.08898210000000001,0.901759,69.7013,0
26.2262,19.3424,-17.1698,4.3444,25.8637,0.167193,-0.725964,26.9352,-19.8694,17.6364,-4.43365,26.5676,-0.16611700000000001,2.41566,53.1567,0
33.1905,16.3264,-21.7211,-19.0589,27.1728,-0.653809,-0.9262469999999999,32.4333,-15.9613,21.2293,18.6134,26.5602,0.653323,2.21548,65.6194,0
57.548,1.8607599999999997,-28.3045,-50.0715,28.3656,-1.33342,-1.50515,31.3124,13.6937,16.4316,22.8679,21.3896,0.9294100000000001,0.8760319999999999,82.2996,0
32.3576,-11.2572,21.2053,-21.6936,24.0081,-0.811537,2.05883,31.4895,11.200999999999999,-21.1196,20.4958,23.9061,0.776826,-1.08315,63.8358,0
21.291,-1.04955,-20.6637,5.02043,20.6903,0.240326,-1.62154,21.1443,1.05095,20.5257,-4.96592,20.5526,-0.239329,1.5196399999999999,42.4349,0
28.743000000000002,-12.1554,-20.3116,16.3043,23.671,0.643456,-2.11007,28.0756,11.890999999999998,19.8485,-15.9019,23.1378,-0.642206,1.03105,56.8146,0
33.5169,28.2497,-17.7073,-3.43185,33.3406,-0.102752,-0.559902,34.0428,-28.6993,17.9835,3.4415699999999996,33.8682,0.10144199999999999,2.58183,67.5576,0
29.4334,-11.8345,-26.2501,-6.0986400000000005,28.7944,-0.210247,-1.99435,29.7529,11.9752,26.5518,6.06806,29.1274,0.20685,1.1471,59.1854,0
36.7652,-7.890860000000001,-30.709,-18.6108,31.7066,-0.55762,-1.8223099999999999,36.4979,7.827269999999999,30.4869,18.4761,31.4757,0.557642,1.31948,73.2626,0
34.1505,-19.5088,-27.2393,-6.608460000000001,33.5048,-0.195982,-2.19231,33.0708,18.7052,26.1745,7.6600699999999975,32.1712,0.235909,0.9503159999999999,67.1998,0
26.5826,18.7609,-18.8264,0.467041,26.5783,0.017571400000000004,-0.787141,26.6849,-18.8021,18.9033,-1.1036299999999999,26.6619,-0.0413819,2.35351,53.2637,0
38.0684,-9.71802,-28.088,23.787,29.7216,0.7329220000000001,-1.90389,37.4313,9.542589999999999,27.5982,-23.4172,29.2014,-0.734167,1.2379,75.497,0
20.7502,3.83463,-19.8347,4.73712,20.2019,0.232391,-1.37982,20.6929,-3.83691,19.8038,-4.61218,20.1721,-0.22669499999999998,1.76217,41.4429,0
33.2862,-2.90213,33.1491,0.8229049999999999,33.2759,0.0247273,1.65812,33.1548,2.88783,-33.018,-0.84,33.144,-0.0253412,-1.48356,66.4409,0
30.5391,-13.4535,-26.967,-4.94109,30.1366,-0.163231,-2.03355,40.645,17.6751,35.9134,7.0586600000000015,40.0272,0.17544500000000002,1.11344,70.4616,0
29.2153,-5.4766,-28.3309,-4.57072,28.8554,-0.157746,-1.76175,29.1152,5.45726,28.2323,4.56504,28.7549,0.158098,1.37985,58.3304,0
27.3049,21.9641,-15.867,3.3708,27.0958,0.12408499999999999,-0.625607,26.7885,-21.5618,15.5621,-3.24423,26.5911,-0.12170399999999999,2.51642,54.0909,0
212.55900000000003,-27.1959,-31.9578,-208.37599999999998,41.9633,-2.3056799999999997,-2.2758700000000003,79.3654,21.454,27.9451,-71.1172,35.2307,-1.45193,0.9160510000000001,83.9914,0
21.7497,0.68094,-21.6189,2.28001,21.6296,0.105217,-1.53931,22.0996,-0.675904,21.9671,-2.31792,21.9775,-0.105273,1.60156,43.8479,0
27.3172,7.21738,-24.7943,8.90888,25.8234,0.338492,-1.2875299999999998,28.3474,-7.47513,25.7812,-9.11123,26.843000000000004,-0.333225,1.8530000000000002,55.6548,0
31.2573,-8.77412,-22.324,20.0415,23.9863,0.760179,-1.9452900000000002,33.181,9.30925,23.6753,-21.3022,25.4398,-0.761576,1.1961600000000001,64.4095,0
30.6302,16.5244,-20.2901,-15.9202,26.1676,-0.576009,-0.887332,30.2686,-16.3085,20.029,15.7812,25.8289,0.578227,2.2541599999999997,60.8976,0
38.3279,-6.7263,-37.7103,-1.3066,38.3055,-0.0341034,-1.74731,38.2872,6.70493,37.6744,1.25745,38.2664,0.0328545,1.39467,76.6151,0
32.5371,27.3903,-13.5878,-11.1263,30.5754,-0.356311,-0.460509,32.4215,-27.2624,13.5301,11.173,30.4352,0.35932600000000003,2.68092,64.9584,0
24.0796,-3.5821400000000003,-23.6077,3.10845,23.8779,0.12981600000000001,-1.72138,23.8528,3.53589,23.3629,-3.25782,23.629,-0.137441,1.42059,47.9315,0
70.4071,17.7429,22.4339,64.3355,28.6023,1.54988,0.9016299999999999,29.0969,-12.4928,-20.0438,16.9938,23.6183,0.668583,-2.12816,57.0377,0
82.2492,27.7672,23.2394,-73.8501,36.2089,-1.46119,0.696861,35.2848,-24.465999999999998,-16.3066,-19.5069,29.4022,-0.622467,-2.5537,70.9913,0
50.9498,29.1834,-25.7961,-32.8446,38.9501,-0.766084,-0.723865,41.3089,-33.0292,19.4457,-15.4062,38.3283,-0.391849,2.60949,78.2842,0
50.3648,-14.6919,-13.8219,-46.1487,20.1717,-1.5654,-2.3867,28.5174,26.3346,-2.35847,10.6844,26.44,0.393838,-0.08931950000000001,67.5819,0
40.4784,-9.66927,-30.374000000000002,24.9482,31.875999999999998,0.719075,-1.8789900000000002,40.6821,9.7196,30.5975,-24.9869,32.1042,-0.715638,1.26322,81.1602,0
20.8612,3.13752,-20.32,3.5258300000000005,20.5608,0.170654,-1.4176,21.0275,-3.15592,20.4833,-3.5523300000000004,20.725,-0.170575,1.72367,41.8884,0
121.815,-18.268,17.9721,-119.089,25.6265,-2.24077,2.36436,42.3318,29.6338,-17.5382,-24.6215,34.4348,-0.664928,-0.534392,78.4992,0
40.532,7.0820000000000025,-25.8477,-30.4068,26.8004,-0.9734,-1.3033700000000001,187.21,-13.9253,33.0899,-183.735,35.9007,-2.3353,1.9691299999999998,76.8781,0
37.5241,-12.5093,-35.3012,2.3206599999999997,37.4521,0.061923900000000004,-1.91135,38.1347,12.7065,35.8773,-2.3679,38.0609,-0.062173400000000004,1.23042,75.6563,0
28.8944,-1.30287,-24.3361,15.5219,24.371,0.6002069999999999,-1.62428,27.6533,1.22643,23.3166,-14.8163,23.3488,-0.5982350000000001,1.51825,56.534,0
35.8021,10.9125,-28.1943,19.1775,30.2325,0.598043,-1.20151,36.161,-11.0307,28.4977,-19.3342,30.5581,-0.5966640000000001,1.9401099999999998,71.9621,0
21.785,0.6341680000000001,-21.1456,5.1997300000000015,21.1551,0.243381,-1.54081,21.3634,-0.636957,20.7468,-5.05434,20.7566,-0.24116100000000001,1.6014899999999999,43.1463,0
36.8272,8.75268,-25.3298,25.2592,26.7994,0.840145,-1.23809,37.2701,-8.844430000000003,25.627,-25.575,27.1103,-0.840758,1.9031200000000001,74.096,0
47.2445,5.47406,23.7882,-40.4497,24.41,-1.27886,1.3446200000000001,25.3546,6.4271,-22.0447,-10.7503,22.9625,-0.452561,-1.28711,50.045,0
32.8519,22.733,-21.5652,9.86859,31.3345,0.30995700000000004,-0.759042,32.3871,-22.3931,21.1797,-9.94399,30.8226,-0.31727,2.38403,65.237,0
30.5918,-19.0799,23.3406,5.19825,30.1468,0.17158800000000002,2.25609,30.2676,18.8563,-23.0901,-5.23468,29.8113,-0.174704,-0.8859899999999999,60.8585,0
37.5882,24.6719,-28.2218,2.77235,37.4856,0.0738905,-0.8524120000000001,37.03,-24.2575,27.7719,-3.3915900000000003,36.8742,-0.09184810000000004,2.28875,74.6131,0
23.0196,2.26461,22.7313,-2.83705,22.8439,-0.123876,1.4715,23.0085,-2.28836,-22.7527,2.5407599999999997,22.8675,0.110881,-1.67103,46.0271,0
23.3335,-12.3615,-18.5668,6.848910000000001,22.3054,0.30241999999999997,-2.1581900000000003,24.2694,12.8659,19.3354,-7.0431,23.2248,-0.298792,0.983665,47.5936,0
41.583,-21.4885,-34.9636,-6.7030600000000025,41.0391,-0.162616,-2.12188,41.0665,21.2244,34.5313,6.60018,40.5325,0.162125,1.01968,82.6479,0
36.9842,-1.36277,-31.5316,-19.2801,31.561,-0.578136,-1.61399,36.1846,1.3421,30.9371,18.7193,30.9662,0.5726859999999999,1.52744,73.1642,0
25.5905,-12.1159,-19.8154,-10.7433,23.226,-0.44747200000000004,-2.11958,25.18,11.9288,19.4966,10.5646,22.8563,0.447165,1.0217200000000002,50.7689,0
28.5365,12.5931,-17.7882,18.4205,21.7947,0.767562,-0.9547549999999999,28.2118,-12.4493,17.5783,-18.2184,21.5403,-0.768022,2.18702,56.7474,0
33.4082,-16.2442,-28.5061,6.29474,32.8096,0.190699,-2.08875,33.0157,16.0871,28.27,-5.66069,32.5267,-0.17316600000000001,1.05344,66.4203,0
95.228,20.6791,5.32829,-92.8027,21.3545,-2.1753400000000003,0.25218,24.9037,-24.7667,-0.789447,2.48387,24.7793,0.100073,-3.10973,78.9735,0
36.31,3.24358,35.0445,-8.93137,35.1943,-0.251126,1.4785,35.6961,-3.1743099999999997,-34.4414,8.82676,34.5874,0.25251,-1.6627,72.0034,0
20.8446,-3.04927,-20.4707,2.47758,20.6966,0.119425,-1.7186700000000001,21.9146,3.2288099999999997,21.4353,-3.21617,21.6771,-0.147828,1.42129,42.7416,0
34.3137,10.237,-32.6161,-2.96904,34.1849,-0.0867437,-1.26667,34.5339,-10.3014,32.8277,2.96748,34.406,0.0861422,1.87487,68.8473,0
34.6189,-12.9466,-29.4451,-12.7994,32.1657,-0.38810500000000003,-1.9850400000000001,35.525999999999996,13.2816,30.2082,13.1587,32.999,0.388883,1.15657,70.139,0
41.9241,26.2982,-29.3191,-14.3672,39.3853,-0.357146,-0.8396610000000001,41.4309,-26.0665,29.0554,13.8862,39.0343,0.348638,2.30202,83.3529,0
30.3663,1.16065,-30.3084,-1.46785,30.3306,-0.048376300000000004,-1.53252,30.4749,-1.17065,30.4151,1.50488,30.4376,0.0494214,1.60927,60.8411,0
32.8608,-6.37536,-28.8594,14.3635,29.5552,0.46864399999999995,-1.7882200000000001,33.0368,6.4131199999999975,29.0166,-14.4335,29.7169,-0.46838599999999997,1.3532799999999998,65.8974,0
21.5844,3.22594,-21.2948,1.4148399999999999,21.5377,0.06564400000000001,-1.42045,21.2746,-3.1833299999999998,20.9904,-1.36606,21.2304,-0.0643002,1.72131,42.8578,0
37.1269,24.5616,-24.3514,13.4957,34.586999999999996,0.380915,-0.7811020000000001,36.8119,-24.3639,24.159000000000002,-13.3359,34.3112,-0.379499,2.36042,73.9381,0
38.8391,-8.20749,-36.0811,-11.8008,37.0028,-0.313743,-1.79446,39.33,8.30932,36.4379,12.2504,37.3733,0.322182,1.34659,78.1669,0
33.6056,23.9888,-17.8577,15.3285,29.9059,0.49241499999999994,-0.6399199999999999,34.0288,-24.3201,18.1034,-15.4514,30.3183,-0.489817,2.5017,67.633,0
74.5711,17.813,-27.4543,67.006,32.7268,1.46465,-0.9952479999999999,47.4619,-16.695999999999998,27.2664,35.0772,31.971999999999998,0.9484100000000001,2.12023,66.8566,0
37.4144,-14.1297,-21.1822,-27.4133,25.4624,-0.934528,-2.1590700000000003,35.4348,16.0227,24.5261,19.9338,29.296,0.636556,0.9921120000000001,72.3622,0
36.0549,-9.23449,-27.5992,21.2827,29.1031,0.678109,-1.89368,36.5396,9.390089999999999,27.9899,-21.5297,29.523000000000003,-0.676465,1.24711,72.5929,0
40.3387,21.6848,-33.8565,3.27311,40.2056,0.0813198,-1.0011299999999999,39.3262,-21.1328,32.9769,-3.5309,39.1672,-0.0900278,2.1407,79.6577,0
24.6498,-3.6606400000000003,-24.3079,1.82485,24.581999999999997,0.0741674,-1.72027,24.3056,3.59096,23.9756,-1.74015,24.243000000000002,-0.0717178,1.42213,48.9542,0
33.4069,-2.23678,29.0773,16.2946,29.1633,0.533122,1.64757,35.2195,2.3405400000000003,-30.6682,-17.1577,30.7574,-0.532338,-1.49463,68.6025,0
31.6358,-2.6278099999999998,-31.0959,5.19172,31.2067,0.165608,-1.6551,30.3549,2.46961,29.8644,-4.84005,29.9664,-0.160822,1.48829,61.9773,0
25.9331,5.061719999999998,-23.7949,8.98318,24.3273,0.361348,-1.3612,27.0171,-5.28475,24.8851,-9.0949,25.4401,-0.35029499999999997,1.78005,52.9385,0
23.4656,10.7838,19.0095,8.54234,21.8553,0.381535,1.0547799999999998,23.6632,-10.8649,-19.1683,-8.6294,22.0334,-0.382272,-2.0864599999999998,47.1284,0
22.0444,5.09325,-21.3288,2.25481,21.9285,0.102645,-1.33639,21.9704,-5.088,21.2511,-2.27906,21.8517,-0.104109,1.8058,44.0147,0
26.2788,10.7669,-20.4941,-12.4351,23.1502,-0.5141899999999999,-1.0870600000000001,25.3379,-10.4032,19.7607,11.9702,22.3319,0.513188,2.05539,51.6081,0
40.7803,-14.4283,-38.0378,-2.82449,40.6823,-0.06937230000000001,-1.93334,41.6427,14.7269,38.8457,2.87049,41.5436,0.06904110000000001,1.20842,82.4186,0
26.6073,-3.23713,-26.1971,3.3426,26.3963,0.12629500000000002,-1.6937400000000002,26.7956,3.28031,26.4013,-3.19409,26.6043,-0.119773,1.44718,53.4023,0
20.9953,-3.2674,20.4814,-3.25992,20.7404,-0.156538,1.7289900000000002,20.8963,3.24189,-20.3852,3.25216,20.6414,0.156911,-1.41309,41.8914,0
27.7543,2.30996,-27.5345,2.60915,27.6312,0.09428810000000001,-1.4871,27.6577,-2.3057,27.4369,-2.6147400000000003,27.5336,-0.09482310000000001,1.65464,55.4119,0
202.662,-37.6706,10.7716,-198.838,39.1803,-2.3270299999999997,2.86308,101.58,37.6885,-9.81507,-93.8171,38.9456,-1.61287,-0.254767,83.1547,0
