E1,pt1,eta1,phi1,E2,pt2,eta2,phi2,Rapidity,Pt,Class
34.7951,30.1982,0.545,1.4231,37.944,24.0391,-1.0295,1.4231,-0.1675,10.7588,0
52.7225,46.1848,0.526,0.5324,30.1276,20.7813,-0.9161,0.5324,0.0437,25.8587,0
26.781,22.4093,0.6149,0.7552,27.8321,21.6616,0.7379,0.7552,0.6754,5.4536,0
102.5975,99.5169,0.2482,1.4201,58.2598,57.4286,0.1699,1.4201,0.2195,133.895,0
400.9258,87.8389,-2.1992,-0.3994,69.9443,36.9179,-1.2538,-0.3994,-1.9082,50.9252,0
45.2924,30.7406,-0.9382,-2.0458,124.3284,26.6883,-2.2201,-2.0458,-1.5392,4.4157,0
103.6815,23.7368,-2.1541,1.5017,23.9754,22.6387,-0.342,1.5017,-1.2651,1.5387,0
92.1301,51.8683,-1.1769,-0.4785,55.6289,45.3964,-0.6594,-0.4785,-0.935,7.9301,0
62.0971,28.6123,-1.4101,-2.1282,44.626000000000005,27.8855,-1.0472,-2.1282,-1.2309999999999999,10.5935,0
38.7966,30.0047,0.748,-0.1761,57.2576,28.8182,1.3093,-0.1761,1.0231,4.106,0
46.7516,42.3175,0.4539,-1.5391,44.292,41.3852,0.3726,-1.5391,0.4137,22.246,0
47.3449,34.0433,-0.8575,-2.5153,32.7898,32.6868,-0.0794,-2.5153,-0.47600000000000003,22.9677,0
42.8036,32.4155,-0.7806,3.1243,27.8514,26.7097,-0.2914,3.1243,-0.5591,32.9887,0
109.04899999999999,64.5988,1.1145,-0.4986,121.5166,61.1357,1.3098,-0.4986,1.2095,3.4656,0
92.5718,27.668000000000003,1.8777,-0.6164,43.5773,24.6988,1.1687,-0.6164,1.5425,2.9771,0
55.2673,23.2671,1.5107,-1.882,86.1751,21.8119,2.0507,-1.882,1.7722,4.6779,0
31.3019,30.6497,-0.2059,1.4478,25.9684,25.9481,0.0396,1.4478,-0.0933,11.5461,0
90.7777,23.9777,2.0065,0.0053,36.1236,21.7964,1.0916,0.0053,1.5694,2.4582,0
96.4152,38.1246,1.5793,0.7895,164.4959,37.9088,2.1473,0.7895,1.8625,1.0558,0
54.7445,51.3706,0.3605,0.0752,48.8497,43.262,-0.5029,0.0752,-0.0364,11.1261,0
30.2677,26.5363,0.5243,1.6202,22.5274,21.7782,0.2616,1.6202,0.4058,5.2663,0
37.0107,34.1197,0.4088,-0.2675,31.7433,26.6938,0.6058,-0.2675,0.4953,7.872000000000001,0
224.3616,47.4725,2.2349,-1.5367,84.0074,31.5317,1.6358,-1.5367,1.9941,16.1959,0
48.2777,44.0091,-0.43700000000000006,-3.1206,157.6166,33.6568,-2.2255,-3.1206,-1.2358,10.4001,0
24.4781,24.2941,0.12300000000000001,0.4555,72.6138,21.4573,1.8897,0.4555,0.9624,5.5463,0
184.8113,70.0637,-1.625,-0.4889,290.3331,57.3368,-2.3053,-0.4889,-1.9324,124.8471,0
49.5109,22.6916,-1.4161,1.9785,25.6505,21.5176,-0.6103,1.9785,-1.0234,2.7011,0
26.8239,25.8065,-0.2799,-1.8973,93.3169,24.8555,1.9978,-1.8973,0.8437,1.5619999999999998,0
94.3347,35.9088,-1.6206,1.1241,108.5172,28.0508,-2.0289,1.1241,-1.8,10.3399,0
58.9666,24.0212,1.5468,-1.4878,33.3405,21.0233,1.0356,-1.4878,1.3079,5.396,0
21.2682,20.3918,0.2921,-0.133,20.6901,20.3377,0.1859,-0.133,0.2391,2.7361,0
58.8299,53.08,-0.4614,-1.3226,34.7886,25.3787,0.8365,-1.3226,-0.0168,49.4358,0
54.9618,44.6471,-0.6673,0.7322,57.8379,29.2619,-1.3033,0.7322,-0.9212,19.6045,0
30.8313,29.4116,-0.3095,-0.0691,49.2739,27.5302,1.1861,-0.0691,0.4174,3.9021,0
29.3586,22.965,0.7299,2.3865,47.9219,22.77,1.3754,2.3865,1.0513,0.603,0
86.9804,67.3805,-0.7454,2.1967,68.1965,53.8382,-0.715,2.1967,-0.7319,18.6045,0
189.6285,46.0345,-2.0938,1.3129,41.8875,25.353,-1.0877,1.3129,-1.7261,43.9603,0
47.5235,35.4126,0.8051,2.7583,45.4512,23.0208,1.3019999999999998,2.7583,1.0019,37.7201,0
101.3548,28.6792,-1.935,0.2642,54.2614,25.4087,-1.3919,0.2642,-1.6795,4.0521,0
64.4494,58.2666,0.4567,-2.6374,54.8792,44.3029,0.6779,-2.6374,0.5523,14.4875,0
110.4147,94.5726,-0.5710000000000001,0.9349,29.2772,21.3765,0.8353,0.9349,-0.2712,76.7948,0
35.453,34.4323,-0.2429,1.3837,43.3273,34.3985,-0.7058,1.3837,-0.4742,12.5786,0
127.1873,30.7999,-2.0963,-0.4387,42.9325,26.5295,-1.0615,-0.4387,-1.6143,9.6381,0
331.2694,73.4946,-2.1863,1.7336,243.3109,57.3717,-2.1237,1.7336,-2.1589,18.0576,0
54.0469,49.0839,0.446,-2.2771,25.1933,25.1769,0.0361,-2.2771,0.3062,24.2678,0
76.7249,30.6314,-1.5689,-0.6502,81.5682,23.949,-1.8964,-0.6502,-1.7128,16.4577,0
313.1855,68.9949,2.1936,-2.5514,66.5768,59.6507,0.4773,-2.5514,1.386,11.1709,0
31.0797,26.0113,0.6146,2.148,54.6142,23.2556,1.4981,2.148,1.0331,5.8064,0
35.0131,34.3044,-0.2029,-1.5319,74.4627,31.4367,1.5076,-1.5319,0.6221,3.5215,0
26.8141,26.77,0.0574,2.3884,43.9368,23.3894,-1.2438,2.3884,-0.5546,8.7887,0
171.2181,39.5843,2.144,-0.9215,186.8753,35.4731,2.3457,-0.9215,2.2393,4.2272,0
63.7148,31.4363,-1.3323,-2.3237,102.9041,28.4178,-1.9603,-2.3237,-1.631,9.3236,0
36.0987,30.9523,-0.569,0.6994,29.0252,26.9757,0.3874,0.6994,-0.1213,25.7487,0
66.3043,38.9842,1.1238,1.0609,38.159,37.6985,-0.1562,1.0609,0.4933,5.4434,0
26.3977,24.1715,-0.426,-1.6966,28.436999999999998,20.7354,0.8372,-1.6966,0.1628,3.4532,0
88.8538,26.9393,1.8627,2.7859,78.0748,24.6451,1.8203,2.7859,1.8425,5.2543,0
31.9518,27.574,0.5563,1.9612,21.7417,21.3887,0.1814,1.9612,0.3923,6.6601,0
42.20399999999999,41.3164,0.2069,2.2604,71.3575,41.0399,1.1509,2.2604,0.6774,13.6585,0
134.3285,41.3089,-1.8478,2.0116,93.6761,40.791,-1.4733,2.0116,-1.6618,17.2552,0
27.0771,24.7063,0.4347,1.5839,60.1677,21.1417,-1.7066,1.5839,-0.5745,8.2305,0
22.7754,21.276999999999997,0.3731,0.039,82.8346,20.9775,-2.0501,0.039,-0.8326,9.7846,0
23.3483,23.3482,-0.0037,0.7183,28.0584,20.483,0.8355,0.7183,0.39,4.6102,0
83.9373,69.7519,-0.6274,2.8993,57.5896,49.6189,0.5595,2.8993,-0.124,20.7045,0
35.1843,30.2901,-0.5611,0.6448,31.5089,26.4836,-0.6067,0.6448,-0.5824,17.5944,0
33.4436,26.3274,0.7196,-2.8419,122.6719,24.4691,2.2951,-2.8419,1.4833,2.4401,0
77.7829,76.2822,-0.198,-0.4075,76.2136,75.9514,-0.0831,-0.4075,-0.1407,4.8001,0
38.9451,28.8102,-0.816,-1.6208,24.4876,23.5871,-0.2755,-1.6208,-0.5720000000000001,5.6619,0
34.8057,31.3634,0.4643,2.2539,24.5016,24.4736,0.0478,2.2539,0.2814,12.3986,0
138.9937,137.8417,0.1292,-1.6657,130.9201,105.8387,0.6755,-1.6657,0.3673,45.3525,0
63.7279,23.6963,-1.6459,0.5299,22.4443,22.4081,0.0568,0.5299,-0.8139,4.5233,0
68.2553,45.9902,-0.9481,0.4547,48.8339,43.0477,-0.5128,0.4547,-0.7375,61.4195,0
76.5726,76.5724,-0.0022,1.8479,66.5368,53.888000000000005,0.6724,1.8479,0.2785,25.1403,0
31.2342,22.9464,-0.8262,1.5308,26.9182,22.3974,-0.6251,1.5308,-0.7269,0.7036,0
87.9497,47.5743,-1.2248,-2.2259,52.3591,37.8461,0.8499,-2.2259,-0.2761,10.3292,0
49.2783,27.8148,-1.1738,1.5829,31.1541,24.8372,0.6989,1.5829,-0.2789,3.181,0
44.0293,32.3461,0.8262,0.1787,39.6816,24.5303,-1.061,0.1787,-0.0158,9.8669,0
86.87299999999999,35.7401,1.536,0.4604,40.6085,24.2005,-1.1071,0.4604,0.38299999999999995,13.2259,0
57.7956,33.0643,-1.1574,-0.7005,24.7271,22.5485,-0.4361,-0.7005,-0.8622,10.6241,0
23.118000000000002,21.4844,0.3875,2.5996,24.0212,20.7025,-0.5589,2.5996,-0.0775,0.8017,0
26.9839,26.6191,-0.1654,0.6015,34.1681,24.4573,-0.8640000000000001,0.6015,-0.5005,2.458,0
75.4848,28.4949,-1.6297,2.2421,31.061999999999998,21.1265,-0.9354,2.2421,-1.3321,20.8709,0
77.3654,42.1688,-1.2158,-2.3931,38.7143,34.4821,0.4905,-2.3931,-0.4322,9.7934,0
199.0336,90.6725,1.4229,1.0536,115.9795,83.8585,0.8495,1.0536,1.1471,6.8154,0
35.1608,23.7991,0.9419,-1.5852,29.7352,21.5331,-0.8472,-1.5852,0.083,6.5821,0
30.6508,23.0006,0.7945,1.4035,30.5987,21.3444,-0.9005,1.4035,-0.0272,2.4098,0
121.8752,40.3956,-1.7688,-1.6732,160.3942,29.7261,-2.3701,-1.6732,-2.025,11.784,0
309.2705,93.18299999999999,1.8693,-1.715,271.4533,82.0176,1.8664,-1.715,1.8679,11.3521,0
150.4602,46.5357,1.8418,-3.0699,44.2123,26.6657,1.0921,-3.0699,1.5645,22.7766,0
41.1192,24.0722,-1.1291,-0.0724,48.0077,21.3626,-1.4492,-0.0724,-1.2797,4.825,0
66.5741,29.2682,1.4627,-0.2229,61.6738,27.9365,1.4293,-0.2229,1.4464,1.7167,0
29.9021,24.8077,0.6304,0.5305,32.3644,22.1992,0.9238,0.5305,0.769,9.0844,0
83.3922,28.9941,1.7179,-0.8252,34.9872,24.8449,0.8754,-0.8252,1.3273,29.7229,0
27.2417,27.2303,0.0289,-2.8536,53.0513,26.6106,1.3133,-2.8536,0.6645,1.1048,0
76.9508,40.2055,-1.2658,-2.2305,86.9134,40.1771,-1.4065,-2.2305,-1.3361,3.7531,0
26.2416,24.4835,-0.3767,1.6269999999999998,22.9116,21.159000000000002,0.4043,1.6269999999999998,-0.0133,4.1158,0
34.6748,29.7411,0.5683,-3.0538,33.544000000000004,27.3207,0.6628,-3.0538,0.6135,4.1503,0
29.7293,27.8477,0.3656,-0.3911,20.3088,20.2967,-0.0345,-0.3911,0.1965,7.7412,0
34.5174,23.2333,0.9495,1.103,32.7098,20.603,1.037,1.103,0.9906,2.7595,0
22.1,21.8635,0.147,1.4139,29.5732,20.5419,0.9064,1.4139,0.5154,18.4282,0
22.8643,21.4657,0.3591,-0.8682,38.033,20.6039,-1.2229999999999999,-0.8682,-0.4185,3.3369,0
48.83,46.2085,0.3353,0.9417,217.7766,45.946999999999996,2.2378,0.9417,1.2844,11.4088,0
78.086,22.6001,-1.9114,-0.4946,65.9981,20.0085,-1.8628,-0.4946,-1.8886,2.5919,0
46.278999999999996,43.8201,0.3335,2.0253,33.9,33.5649,0.1412,2.0253,0.25,54.3636,0
73.3093,23.4416,1.8067,-0.8873,72.0321,22.9581,1.8102,-0.8873,1.8084,3.4194,0
115.5164,33.109,1.9216,2.3878,80.4162,23.8772,1.8846,2.3878,1.9061,10.2537,0
28.9952,28.8991,0.0815,2.1267,23.4383,23.1154,0.16699999999999998,2.1267,0.1195,7.6417,0
59.5832,29.6516,-1.3224,-0.4846,26.4221,25.2674,0.3012,-0.4846,-0.5642,30.3552,0
163.2708,62.2331,-1.6192,-0.4557,27.6309,26.9961,-0.2164,-0.4557,-1.1615,88.9139,0
67.3159,50.7826,0.7865,2.8796,43.7436,43.717,-0.0349,2.8796,0.4049,7.1972,0
226.0341,78.8923,1.7138,-0.1058,73.8709,45.9155,1.054,-0.1058,1.4682,61.5,0
139.4666,98.3127,-0.8857,1.7483,79.0084,61.3253,-0.7422,1.7483,-0.8306,42.9991,0
27.9092,27.8207,-0.0797,-0.5196,24.9949,20.6923,0.6342,-0.5196,0.2269,7.4984,0
84.0024,31.6952,1.6302,2.4509,24.7882,23.0941,-0.3807,2.4509,0.7452,18.7897,0
75.7765,23.6363,-1.8329,0.4691,26.0557,22.5152,-0.5537,0.4691,-1.207,17.6345,0
29.45,26.6112,0.4579,-1.6969999999999998,29.9567,21.7636,-0.8426,-1.6969999999999998,-0.135,15.0218,0
146.3724,56.2815,1.6097,-1.6015,66.9175,48.1876,0.8554,-1.6015,1.2605,19.659000000000002,0
47.4344,41.2893,0.539,2.68,29.7329,20.3821,-0.9246,2.68,0.0221,23.3321,0
85.678,26.4811,1.8425,2.2862,82.1796,22.7012,1.96,2.2862,1.8967,5.9425,0
138.5685,76.0683,1.2072,2.5336,132.0137,52.7475,1.568,2.5336,1.3553,29.2263,0
47.4213,28.5263,1.0954,-2.593,59.3371,25.1431,1.5035,-2.593,1.2868,6.9555,0
171.9777,55.0061,1.8065,1.0652,89.9663,51.7757,1.1501,1.0652,1.4879,21.0463,0
41.0619,40.4453,0.1744,-2.0233,59.4222,38.3385,-1.0058,-2.0233,-0.4015,3.8079,0
46.2446,44.4405,0.284,-1.8122,48.6985,39.9479,0.6504,-1.8122,0.4575,5.2122,0
147.8327,62.7254,1.5021,2.573,101.8397,59.8481,1.1244,2.573,1.3176,13.558,0
25.8538,20.2801,-0.7254,0.8395,35.0288,20.1671,-1.1497,0.8395,-0.9369,8.4154,0
39.3384,23.4333,-1.1076,2.6187,25.593000000000004,20.4311,-0.6967,2.6187,-0.9159999999999999,3.1442,0
31.1328,25.4561,0.6559999999999999,-0.7772,24.4467,22.7913,0.3789,-0.7772,0.525,3.3529,0
433.6487,381.6432,-0.5163,1.4942,118.2097,113.6613,-0.282,1.4942,-0.4623,398.718,0
49.8161,21.3234,-1.4924,0.5870000000000001,73.5163,20.6036,-1.9449,0.5870000000000001,-1.7148,11.6933,0
68.8275,50.7473,-0.8209,0.5074,41.7992,41.7964,0.0116,0.5074,-0.4427,8.9747,0
35.8044,20.7813,1.1397,3.0780000000000003,59.0484,20.734,1.7074,3.0780000000000003,1.4232,4.4553,0
100.825,35.2942,1.7107,0.5131,98.3659,24.0193,2.0877,0.5131,1.8638,14.1377,0
71.9971,28.028000000000002,-1.5963,2.3,56.0203,24.2797,-1.4786,2.3,-1.5417,4.2695,0
37.1759,36.1657,-0.2358,-0.0762,33.4163,31.6704,-0.3305,-0.0762,-0.28,6.5999,0
32.9779,27.9029,-0.5943,2.3153,113.5223,26.7414,2.1248,2.3153,0.7466,18.3744,0
41.4728,41.172,0.1208,2.8699,30.7367,30.1595,-0.1953,2.8699,-0.0131,12.8315,0
118.9933,47.7147,-1.5641,-2.8099,230.9732,44.6759,-2.3265,-2.8099,-1.9334,7.2287,0
81.9658,24.951999999999998,1.8585,1.931,69.71,23.7622,1.739,1.931,1.8002,2.6938,0
71.3222,20.8471,-1.9011,-2.3148,25.1823,20.5554,-0.659,-2.3148,-1.2839,10.1142,0
59.4113,37.534,-1.0331,2.3890000000000002,50.618,34.7653,0.922,2.3890000000000002,-0.0844,62.2904,0
44.2964,34.2497,0.7484,0.8637,45.0319,23.7234,1.2561,0.8637,0.9571,19.6085,0
155.9328,39.5317,2.049,2.6001,40.4833,39.1728,-0.258,2.6001,0.8993,7.2427,0
50.4798,25.6946,-1.2963,-2.5964,23.2049,22.8028,0.1875,-2.5964,-0.5920000000000001,3.4111,0
83.8277,35.9367,-1.4907,-2.4441,34.0942,31.9415,0.3651,-2.4441,-0.6058,6.4545,0
33.2845,32.6806,-0.192,1.2769,46.5187,27.3879,1.1221,1.2769,0.4143,33.883,0
61.7873,22.5196,1.6675,0.0382,57.0462,20.7388,1.6702,0.0382,1.6688,1.9451,0
42.6634,42.6379,0.0346,-2.9241,36.3226,35.6155,0.1989,-2.9241,0.1094,8.7033,0
59.7927,25.0189,-1.5174,2.9822,25.7,23.5531,-0.4238,2.9822,-0.9857,8.7596,0
103.16799999999999,53.4898,1.2748,0.7644,55.6929,34.0842,-1.0737,0.7644,0.2856,20.2745,0
24.9009,24.4778,-0.1857,2.3063,23.7361,21.9128,0.4052,2.3063,0.0939,2.7339,0
113.4565,42.9037,1.6278,0.4283,144.657,39.7509,1.9654,0.4283,1.7902,3.2538,0
35.552,35.551,0.0074,1.364,34.8098,34.3127,-0.17,1.364,-0.0797,7.5367,0
34.7418,28.2436,-0.6659999999999999,-3.0193,52.2781,22.9735,-1.4632,-3.0193,-1.0256,5.8911,0
78.5848,56.8872,0.8478,-2.873,122.3956,56.8016,1.402,-2.873,1.1247,35.0962,0
105.2842,53.5787,-1.2965,1.5489,87.9514,49.7677,-1.1707,1.5489,-1.2359,7.2638,0
27.373,26.7682,-0.2122,-1.4989,32.7408,23.6937,-0.8482,-1.4989,-0.5115,3.0747,0
138.6779,91.8041,-0.9718,-2.7807,121.8929,76.0566,-1.0491,-2.7807,-1.0068,58.3181,0
23.6132,23.1515,0.1994,-0.0713,45.5491,22.1248,-1.3502,-0.0713,-0.5607,1.2607,0
118.3408,101.2231,-0.5737,-1.2263,104.1457,97.3551,0.3714,-1.2263,-0.1097,4.0436,0
50.5388,31.6199,1.0456,-1.5315,119.2493,30.2786,2.0474,-1.5315,1.5365,1.4119,0
27.0642,25.8164,0.3097,-1.6972,32.258,23.8694,0.8156,-1.6972,0.5529,3.5545,0
22.1885,20.5605,0.3954,2.3355,22.0225,20.2487,0.4156,2.3355,0.4054,4.1652,0
35.6127,20.4632,-1.1520000000000001,1.9763,81.2236,20.3126,-2.0631,1.9763,-1.6059999999999999,2.0717,0
54.2798,22.2802,-1.5385,2.8992,35.6605,21.6117,-1.0861,2.8992,-1.3157,3.5294,0
132.1315,55.9287,-1.5047,0.0828,106.8445,53.965,-1.3053,0.0828,-1.4068,2.4215,0
120.4551,71.7148,1.1083,0.4451,179.6221,38.9381,2.2101,0.4451,1.5096,39.0397,0
31.3625,29.0153,0.3996,1.9581,64.6474,28.2814,1.4682,1.9581,0.9276,2.271,0
35.3542,26.2703,0.8093,2.3363,53.2419,25.7885,1.3535,2.3363,1.0789,1.7197,0
78.5669,29.9716,-1.6183,-0.5369,24.0755,21.6371,0.4704,-0.5369,-0.7005,9.1949,0
95.1892,40.5747,1.4969999999999999,1.1872,53.3692,39.8542,0.8019,1.1872,1.1524,1.7253,0
41.6788,38.9652,0.3711,-2.9007,22.0193,21.2006,0.27699999999999997,-2.9007,0.3379,17.9703,0
35.8806,30.051,-0.6132,-1.5034,26.9157,24.0839,-0.4803,-1.5034,-0.5541,9.389,0
65.4053,55.6173,-0.5849,0.6557,83.8712,50.4102,-1.0964,0.6557,-0.8284,36.7227,0
35.8554,29.7082,-0.6327,-2.7578,27.7642,22.4463,0.6754,-2.7578,-0.0588,7.3445,0
47.8491,43.2409,0.4577,0.4312,55.5107,42.7207,0.7557,0.4312,0.6058,6.249,0
71.5648,64.146,0.4764,-1.5524,79.2261,60.2419,0.7744,-1.5524,0.6208,6.7294,0
136.8311,31.2335,-2.1571,-2.3135,59.0962,26.3699,-1.4461,-2.3135,-1.8304,11.2136,0
66.0484,52.7776,-0.6951,2.2461,125.6214,41.4821,-1.7727,2.2461,-1.1749,23.255,0
89.2955,22.2529,2.0667,-0.7162,66.37899999999999,21.6077,1.7879,-0.7162,1.9293,4.5169999999999995,0
52.4453,32.9127,1.0417,0.7776,60.2153,25.1994,1.5173,0.7776,1.2485,12.8879,0
39.9653,26.1993,-0.9848,-0.0145,113.5449,25.9745,-2.1549,-0.0145,-1.5676,1.2414,0
23.5253,23.4938,0.0517,-0.9287,80.593,23.1977,-1.9171,-0.9287,-0.9279,2.2692,0
185.5506,42.2681,2.1592,2.0354,59.4697,33.818000000000005,1.1647,2.0354,1.7131,12.7455,0
73.5299,25.8053,1.7079,-1.3922,66.7301,24.6942,1.6511,-1.3922,1.6801,9.57,0
49.4375,30.5009,-1.0635,-0.355,28.0683,28.0512,-0.0349,-0.355,-0.569,11.9376,0
74.8668,66.7409,-0.4886,-1.7837,54.3889,49.9925,-0.4164,-1.7837,-0.4577,76.4152,0
79.8152,37.5844,-1.3856,-0.534,34.1722,33.918,0.1223,-0.534,-0.6643,12.2576,0
23.8047,21.1903,-0.4918,0.4413,52.3153,20.4046,1.5943,0.4413,0.5365,27.6616,0
41.3776,40.3669,-0.2233,-1.0813,23.4714,20.1147,0.57,-1.0813,0.0464,26.7195,0
54.3306,35.1744,-1.0013,1.6492,38.2201,29.4994,-0.7511,1.6492,-0.8871,5.8318,0
30.6262,25.9199,0.5938,-2.6765,48.3606,22.8074,1.3838,-2.6765,0.9648,3.1527,0
43.9124,43.7357,0.0899,-0.6343,60.3973,20.8431,1.7259,-0.6343,0.6642,55.9687,0
82.1688,30.430999999999997,-1.6503,-2.7333,27.2165,25.8081,-0.3289,-2.7333,-1.0372,19.1937,0
25.5895,25.4087,-0.1192,0.4487,71.2404,21.1215,1.8862,0.4487,0.8131,15.1341,0
46.3732,36.4257,0.7232,0.5701,87.6689,24.5746,1.9448,0.5701,1.2277,12.2314,0
72.5294,29.8269,1.5365,-0.7362,79.0908,22.0394,1.9509,-0.7362,1.713,7.7875,0
23.8852,22.9239,0.2886,-0.5129,23.6543,20.2765,0.5695,-0.5129,0.4205,6.3635,0
54.2327,42.0444,0.7441,0.7206,54.3563,23.9676,1.4594,0.7206,1.0075,30.5998,0
60.6461,50.5912,0.6205,-2.6846,47.6973,39.1788,-0.648,-2.6846,0.0577,11.44,0
85.2716,34.8118,1.5445,1.554,26.199,21.6235,0.6396,1.554,1.1914,15.6569,0
55.1232,54.6212,0.1355,1.6165,37.9125,26.2709,0.9097,1.6165,0.3926,28.3504,0
226.6079,145.9738,-1.0079,1.0638,132.9054,125.2216,-0.3486,1.0638,-0.7026,30.1444,0
107.0899,72.4858,0.9419,-3.0286,264.1926,66.3567,2.0586,-3.0286,1.4779,8.0668,0
49.7008,24.2212,-1.3464,2.9019999999999997,87.0234,20.3147,-2.1341,2.9019999999999997,-1.7074,7.0726,0
76.9384,55.4755,0.8535,-2.403,85.6582,51.2508,1.1021,-2.403,0.9729,4.227,0
26.3635,21.0367,-0.6974,2.8119,22.7762,20.3938,0.4788,2.8119,-0.1175,0.7506,0
117.345,39.9574,-1.7401,-1.063,55.476000000000006,22.1154,1.5705,-1.063,-0.3587,24.1364,0
63.0188,40.3532,1.0157,-1.9858,36.6476,34.9818,-0.3074,-1.9858,0.3955,5.8573,0
43.0922,35.2596,-0.6548,-0.929,35.7196,27.8259,-0.7365,-0.929,-0.6908,12.8747,0
60.11,46.5746,0.745,2.2499,75.5511,40.6982,-1.2298,2.2499,-0.1914,8.0026,0
32.6552,23.444000000000003,-0.8597,1.032,68.7053,23.3424,-1.7425,1.032,-1.3002,7.1794,0
42.6021,38.7879,0.4399,1.9684,68.2624,37.0191,1.2218,1.9684,0.8222,67.0507,0
65.2238,33.5504,1.284,2.8142,38.8871,29.0785,0.7999,2.8142,1.0589,5.7093,0
78.6315,62.6982,-0.6986,-2.4009,53.9965,44.5531,0.6401,-2.4009,-0.1285,24.4614,0
74.2494,53.456,-0.8557,-0.6318,64.3529,52.1872,-0.6702,-0.6318,-0.764,20.7724,0
51.3642,22.177,-1.4828,-2.6239,49.5084,20.2093,-1.5446,-2.6239,-1.5123,1.9743,0
119.5165,32.2118,-1.9856,1.663,167.9203,31.5669,-2.3556,1.663,-2.1687,20.3687,0
66.9847,33.6037,-1.3131,0.5894,31.6527,21.4272,-0.9418,0.5894,-1.1681,15.1953,0
30.6841,25.3516,-0.6377,3.0545,22.3538,22.2836,-0.0794,3.0545,-0.3761,4.3514,0
70.3576,36.5773,-1.2716,1.696,38.8334,24.0391,-1.0592,1.696,-1.1873,45.4718,0
78.7346,78.0305,0.1342,-2.1003,100.3594,75.8194,0.7843,-2.1003,0.4548,2.8112,0
34.4561,33.9097,0.1793,-0.5662,33.6834,33.3122,0.1491,-0.5662,0.1643,0.5976,0
87.9021,29.622,-1.7512,-1.1847,106.1533,24.3417,-2.1524,-1.1847,-1.9324,10.5482,0
39.3345,24.9067,-1.0302,-0.8955,41.3395,21.8314,-1.2532,-0.8955,-1.1344,9.6906,0
54.0806,47.1752,-0.5347,2.3033,80.5892,45.4107,1.1758,2.3033,0.3073,6.7157,0
53.4047,52.4127,-0.1943,2.3818,83.1564,50.992,-1.0712,2.3818,-0.6271,15.1087,0
69.8598,25.7232,1.6565,1.6644,45.9494,24.6816,1.2331,1.6644,1.4491,1.4004,0
78.9853,31.1531,1.5821,-2.4923,113.2669,28.3764,2.0613,-2.4923,1.8107,6.8356,0
373.2192,69.8731,-2.3598,-1.4939,50.8855,40.9732,-0.6823,-1.4939,-1.7016,28.9407,0
158.0824,39.7657,2.0571,-2.9760000000000004,31.8496,24.6542,-0.7465,-2.9760000000000004,0.8661,16.590999999999998,0
66.5522,39.3928,-1.1155,3.0941,104.682,35.8129,-1.7351,3.0941,-1.411,3.5828,0
138.3579,37.3645,1.9835,1.24,46.4474,29.4879,1.0268,1.24,1.5576,60.2503,0
162.5519,37.7612,2.1391,0.4647,69.094,33.2696,1.3602,0.4647,1.7731,5.1997,0
47.6617,33.5107,-0.8894,-0.9179999999999999,71.1444,28.1255,-1.5796,-0.9179999999999999,-1.2055,5.4351,0
154.2127,61.9311,1.5625,-0.8062,87.3747,60.6059,-0.9083,-0.8062,0.3362,6.155,0
32.7621,32.7128,-0.0549,2.3988,75.6272,28.1205,1.646,2.3988,0.7433,26.9966,0
117.5349,25.6117,-2.2047,0.1018,114.4972,23.8244,-2.252,0.1018,-2.2275,12.953,0
132.0773,119.1966,0.4608,1.4511,135.5997,104.054,0.7602,1.4511,0.6004,15.4883,0
49.3411,31.7221,-1.0104,-2.0239,37.7047,29.5828,-0.725,-2.0239,-0.8727,2.6078,0
50.3018,31.5909,1.0408,-1.3782,84.1905,28.5757,1.7435,-1.3782,1.3752,19.1156,0
116.7776,59.9865,1.2856,1.2549,96.2251,57.1832,1.1106,1.2549,1.2002,4.4639999999999995,0
116.8133,40.6167,-1.7179,-0.7226,68.9065,38.2615,-1.1935,-0.7226,-1.4633,3.0589,0
141.1255,59.7907,1.5037,-0.9302,169.7146,53.8336,-1.8152,-0.9302,-0.1069,6.4737,0
90.3217,31.5946,1.7114,-1.0277,48.1405,25.9286,1.2299,-1.0277,1.494,6.1146,0
27.48,26.1066,0.32299999999999995,1.2824,22.4001,22.1593,0.1473,1.2824,0.2423,6.8557,0
97.1805,26.2698,-1.9825,-0.4249,38.3605,21.1969,-1.1994,-0.4249,-1.6308,13.3,0
44.2468,41.4163,0.3676,2.3466,35.2722,34.6914,0.1827,2.3466,0.2833,7.2303,0
111.8684,51.2797,-1.4159,-1.9127,36.3826,34.8201,-0.2985,-1.9127,-0.9544,16.4685,0
119.292,28.7725,2.1004,0.6475,50.4509,25.2411,1.3162,0.6475,1.7327,22.9093,0
30.8902,30.8691,-0.0369,2.3462,44.4181,24.0947,1.2215,2.3462,0.5234,7.6148,0
132.8595,24.2585,2.3852,0.2085,65.8418,21.929000000000002,1.7636,0.2085,2.0896,2.3819,0
73.8867,27.6121,-1.6405,-1.024,46.9219,20.8118,-1.4528,-1.024,-1.5598,8.0838,0
46.5326,26.2618,-1.1739,-1.5263,24.0105,22.9358,-0.3049,-1.5263,-0.7671,3.5704,0
100.7078,34.1134,-1.7457,1.9688,45.5671,28.0681,-1.0655,1.9688,-1.4375,9.4714,0
44.2065,42.4029,0.2906,-1.8514,40.0623,38.515,0.2825,-1.8514,0.2868,5.153,0
